,id,Unnamed: 0,bot,description,probe_timestamp,created_at,lang,protected,verified,geo_enabled,default_profile,followers_count,friends_count,listed_count,favourites_count,statuses_count,source
173,22044633,44772,human,"All I wanna do, is have some fun... Zumba junkie! American-Sicilian. Proud President Trump supporter. Registered Independent. Trolls are instantly blocked.",Tue Nov 06 20:14:53 2018,Thu Feb 26 18:49:21 2009,en,False,0.0,0.0,0.0,1488,563,51,14403,81479,midterm_18
174,19422491,49640,human,"#Miami native, Mortgage Broker @morningsidemtg, New @OnlyinMiamiShow radio starting Nov. 5th, columnist @OccupyDemocrats and @TheSternFacts & #HeatLifer",Tue Nov 06 17:35:49 2018,Fri Jan 23 18:40:20 2009,en,,1.0,1.0,0.0,53358,8992,805,73594,103257,midterm_18
175,1368455522,42788,human,"Trust Deed/Private Mortgage Lender.       International Real Estate Investor.  Ambassador, Belize Commerce Alliance.  President, Pacific Symphony League.",Tue Nov 06 21:19:18 2018,Sun Apr 21 02:10:06 2013,en,False,0.0,1.0,0.0,575,599,107,37256,29382,midterm_18
176,713705226,44758,human,Professional Radio Entertainer,Tue Nov 06 20:12:10 2018,Tue Jul 24 04:56:46 2012,en,False,0.0,1.0,0.0,4163,829,41,6117,16258,midterm_18
177,945353625211109376,45268,human,Best in Jedi Academia... only in Jedi Academia.  #StarWars #Parody,Tue Nov 06 13:32:46 2018,Mon Dec 25 18:00:42 2017,en,False,0.0,1.0,1.0,720,312,7,9740,7182,midterm_18
178,46241234,1024,human,"Journalist at global crossroad of tech & law, focused on privacy, security. Chief Digital Risk Correspondent for @MLexclusive. Frmr @JSKStanford: swift@mlex.com",Tue Jun 04 21:32:43 +0000 2019,Wed Jun 10 22:14:58 +0000 2009,,False,1.0,1.0,0.0,5970,1229,437,1604,16202,verified_2019
179,28725171,666,human,@justforall head of global comms // policy wonk // former @uber @facebook PR OG & @nationaljournal scribe // caffeinated // dachshund dad // views are my own 💬,Wed Jun 05 21:43:34 +0000 2019,Sat Apr 04 03:00:41 +0000 2009,,False,1.0,1.0,0.0,13544,3927,311,4965,14009,verified_2019
180,95064543,1136,human,Mon-Fri 5.30pm ABC TV & 6.00pm AEST ABC News | Quotes represent the views of individual panellists and are not a reflection of the views of The Drum.,Mon Jan 21 07:33:35 +0000 2019,Sun Dec 06 20:16:11 +0000 2009,en,False,1.0,1.0,0.0,149878,1040,2056,1307,37556,gilani_2017
181,144564702,45442,human,My Under the (Almost) Tuscan Sun account relating the misadventures of a Bagnoregio home restoration. Ex-Archaeologist/Art Restorer. Always Musicophile. ☮️,Tue Nov 06 15:27:05 2018,Sun May 16 17:29:14 2010,en,False,0.0,0.0,1.0,1596,2221,24,121632,60634,midterm_18
182,993243230677463041,43722,human,Traditionalist Right & Fiscally Left Loves:VideoGames/Anime/Politics/Moms End All Immigration To The US Thank~You For All Engagements,Tue Nov 06 17:10:42 2018,Sun May 06 21:36:54 2018,en,False,0.0,0.0,0.0,492,575,1,20566,6836,midterm_18
183,14673201,44334,human,"wife/mom, editor, sports/gym addict, #camping junkie, former PR pro. #SoccerMom and #DanceMom who ❤️s @nba @nfl @troyathletics",Tue Nov 06 18:55:16 2018,Tue May 06 13:31:45 2008,en,False,0.0,0.0,0.0,514,526,32,3317,6428,midterm_18
184,125904133,44108,human,"Just a soCal girl, living in a lonely world and taking the midnight train to anywhere - social worker, entertainment lover, aspiring writer and activist",Tue Nov 06 18:12:05 2018,Wed Mar 24 06:26:06 2010,en,False,0.0,0.0,0.0,197,525,14,15034,27242,midterm_18
185,2908107542,45510,human,Unconventional Ventures | #FinTech #InsurTech #startup #AI #IoT #diversity #FemaleFounder #FutureofWork | @LinkedIn Top Voice | @Onalytica No.2 FinTech | 13.1,Tue Nov 06 15:35:22 2018,Sun Nov 23 12:24:58 2014,en,False,0.0,0.0,1.0,31994,6139,1827,72099,65428,midterm_18
186,125215990,98,human,"Updates, news & information from the Australian Government Department of Health. Please email questions to enquiries@health.gov.au",Wed Jun 05 21:57:01 +0000 2019,Mon Mar 22 02:59:19 +0000 2010,,False,1.0,1.0,0.0,44850,126,660,122,13457,verified_2019
187,36717939,45671,human,#Emmy winning reporter & anchor for @ksdknews I-TEAM. Proud #STL native & resident. Dog dad & newlywed. @illinoisstateu Redbird. Story ideas to: jlong3@ksdk.com,Tue Nov 06 16:03:57 2018,Thu Apr 30 17:24:23 2009,en,False,1.0,1.0,0.0,5151,1514,174,4340,22719,midterm_18
188,2726854313,47504,human,Micro-Influencer | Voice actor | Streamer on @WatchMixer | #Discord partner | Watch and connect at http://teacloc.tv,Tue Nov 06 09:53:51 2018,Sun Jul 27 20:06:47 2014,en,,0.0,0.0,1.0,53574,12953,186,5558,9088,midterm_18
189,724979515403964416,45093,human,"At 50 Naira per copy (PRINT), Total Gossips is Nigeria's No 1 Pocket Friendly Publication",Tue Nov 06 13:47:22 2018,Tue Apr 26 15:12:40 2016,en,False,0.0,0.0,1.0,232,301,3,141,5599,midterm_18
190,18089641,1443,human,Bow ties hosting @NCCapTonight and long ties anchoring middays for @SpecNewsRDU  #ncpol #ncga,Wed Jun 05 22:36:32 +0000 2019,Sat Dec 13 00:11:19 +0000 2008,,False,1.0,1.0,0.0,7680,4587,319,2387,10959,verified_2019
191,2590835076,506,human,"National Herald—founded in 1938 by Jawaharlal Nehru—is a news website and weekly newspaper with a focus on people, governance and current affairs",Wed Jun 05 15:30:01 +0000 2019,Fri Jun 27 05:46:24 +0000 2014,,False,1.0,0.0,0.0,65215,316,173,327,24815,verified_2019
192,16513752,45425,human,Star 94.1 is San Diego's radio station for the best variety all day!,Tue Nov 06 15:25:06 2018,Mon Sep 29 16:31:25 2008,en,False,1.0,1.0,0.0,13350,4537,241,92,38765,midterm_18
193,1030184346689232897,49176,human,"I needed a hobby, so I started making stickers.",Tue Nov 06 16:05:37 2018,Thu Aug 16 16:07:42 2018,en,,0.0,0.0,0.0,102,327,1,196,269,midterm_18
194,467130805,43842,human,"tryn 2 make it, grindn tryn 2 git it!............nuff said. Team Solomon. Team f@# yo couch.  Team SuckaFree",Tue Nov 06 17:31:25 2018,Wed Jan 18 04:33:23 2012,en,False,0.0,1.0,1.0,140,134,5,2717,25934,midterm_18
195,27337548,72,human,"National Newsroom Manager - Nova and smooth FM, News reader @katetimmarty, Macleay College lecturer, occasional talker on 📺 and podcaster - Link below 👇🏻👇🏻",Wed Jun 05 03:36:48 +0000 2019,Sat Mar 28 23:53:42 +0000 2009,,False,1.0,1.0,0.0,2011,1953,64,8675,11224,verified_2019
196,85975340,46435,human,"Former journalist who values facts, truth & accountability. Proud wife of @ryan_s_clark. (Thoughts/opinions are my own.)",Tue Nov 06 13:46:14 2018,Thu Oct 29 02:28:16 2009,en,False,1.0,1.0,0.0,3817,299,208,7774,32391,midterm_18
197,43326045,42936,human,#lifestylemedicine #plantbased #vegan #mindfulness #straightedge #Zen #禅 #meded #GiftedEd|Tweets≠med advice|Tweets my own|RT≠endorsement|Some tweets parody,Tue Nov 06 21:42:44 2018,Fri May 29 13:08:01 2009,en,False,0.0,0.0,1.0,3768,4366,401,29697,50925,midterm_18
198,274606076,1614,human,"India's First & Most Extensive Data Journalism Initiative. Hard Numbers, Investigative Reports, Insights & News You Won't Find Elsewhere",Wed Jun 05 15:45:15 +0000 2019,Wed Mar 30 16:32:40 +0000 2011,,False,1.0,1.0,0.0,45553,123,606,262,36370,verified_2019
199,363312520,49500,human,,Tue Nov 06 17:12:09 2018,Sat Aug 27 17:58:04 2011,en,,0.0,0.0,0.0,265,449,3,32214,10328,midterm_18
200,892044002010312704,42756,human,"Hater of mayonnaise.  I will try anything once, but won’t make the same mistake twice. My only regret in life is that I once bought a Hilary Duff CD.",Tue Nov 06 21:14:42 2018,Mon Jul 31 15:27:18 2017,en,False,0.0,0.0,0.0,24,159,0,339,507,midterm_18
201,121596802,46768,human,Football mom,Wed Nov 07 03:00:42 2018,Wed Mar 10 00:41:56 2010,en,False,0.0,1.0,0.0,43,120,0,230,237,midterm_18
202,964535737461936131,42826,human,"Proud public school teacher and union member, native Brooklynite. I ❤️ science. I fight for a better future with @bkindivisible & @uft",Tue Nov 06 18:20:04 2018,Fri Feb 16 16:23:34 2018,en,False,0.0,0.0,1.0,533,625,3,6248,3228,midterm_18
203,341285407,42920,human,"Proud Jewish feminist D green mother of 2 brilliant caring polit/cultural mavens. Hippie. At best on road w/husband. Boston born, miss my hometown. Smith 79",Tue Nov 06 21:40:13 2018,Sun Jul 24 03:42:22 2011,en,False,0.0,1.0,1.0,1335,3129,74,7139,43579,midterm_18
204,17741022,43282,human,Random Musings and Images from a Storied Life.,Tue Nov 06 22:36:59 2018,Sat Nov 29 20:28:23 2008,en,False,0.0,1.0,0.0,636,1108,33,16330,9572,midterm_18
205,538374325,1642,human,"Ventura County Star reporter covering the city of Oxnard. Ex-ed writer, ex-ex-copy editor, ex-ex-ex kinder teacher. Alum of @UCSC, @ColumbiaJourn",Wed Jun 05 22:22:21 +0000 2019,Tue Mar 27 18:15:46 +0000 2012,,False,1.0,1.0,0.0,3262,2610,94,10994,20368,verified_2019
206,2800588598,44017,human,Proud #Gothamite in The Best Fandom Ever. #JoeTheCop 👮🏻‍♂️ #GCPD S1 & S2 of @Gotham                         See U around #Gotham soon!,Tue Nov 06 13:29:43 2018,Tue Sep 09 21:29:52 2014,en,False,0.0,1.0,0.0,3539,462,63,81384,31564,midterm_18
207,2575205850,921,human,Staff writer at @Newsweek covering the Department of Defense | @USMC veteran | j.laporta@newsweek.com,Wed Jun 05 23:03:57 +0000 2019,Wed Jun 18 17:35:03 +0000 2014,,False,1.0,1.0,0.0,17003,6528,358,22188,26152,verified_2019
208,279313095,49188,human,"I’m an aspiring young “old soul” actress/singer who wants to be part of your world! Huge supporter of VO Actors, Disney, ELR, Vegas, activist etc.❤️🎶🎭🎤🗣🎙📺",Tue Nov 06 16:09:03 2018,Fri Apr 08 21:15:59 2011,en,,0.0,1.0,0.0,785,400,31,125955,20297,midterm_18
209,351849650,44464,human,"Husband, Father, Entrepreneur, Internet Scholar, Amateur Chef and avid Tennis player. #olemiss #digitaltransformation #fintech #digitalstrategy",Tue Nov 06 19:20:31 2018,Tue Aug 09 20:25:21 2011,en,False,0.0,1.0,0.0,10590,4389,116,8781,10972,midterm_18
210,803120002719223808,46298,human,"I Bleed Blue #NYR (she / her)

Writer, historian, Beatles. Tool. NIN.

I 💙 goalies

Opinions (I have a lot of them) are my own. RT =/= endorcement.",Tue Nov 06 13:21:01 2018,Mon Nov 28 06:15:04 2016,en,False,0.0,0.0,1.0,869,216,12,107567,54643,midterm_18
211,432075994,44881,human,"Infectious disease epidemiologist interested in bacterial genomics, phylogenetics, and the evolution of antibiotic resistance.",Tue Nov 06 13:59:23 2018,Fri Dec 09 00:55:07 2011,en,False,0.0,1.0,0.0,328,279,7,1599,482,midterm_18
212,919279988943347712,45348,human,"#enough. Excuse my language-it’s the #moroninchief’s fault. GOP needs to wake the hell up!! When in doubt, 😊.....and VOTE!!",Tue Nov 06 15:12:55 2018,Sat Oct 14 19:13:23 2017,en,False,0.0,0.0,1.0,62,218,0,13238,995,midterm_18
213,6487292,1396,human,LAist is a website about Los Angeles & everything that happens in it. Powered by @kpcc.,Thu Jun 06 00:13:01 +0000 2019,Fri Jun 01 00:58:34 +0000 2007,,False,1.0,1.0,0.0,791187,3087,4466,1284,86628,verified_2019
214,28279637,886,human,"Writer, Editor, Newsletterer. Strategist & audience specialist. Priors: @WashingtonPost @AP @bostonglobe  Say hey: beardwrites@gmail.com. Love uplifting stories",Wed Jun 05 19:28:59 +0000 2019,Thu Apr 02 04:14:41 +0000 2009,,False,1.0,1.0,0.0,50379,6620,1951,71455,83676,verified_2019
215,37738073,846,human,"President, NDN. Advisor DCCC '18, Clinton '92 War Room. DNC, ABC News, Tufts/Tisch College, Aspen Crown Fellow. Father of 3 spirited kids, truly lucky husband.",Wed Jun 05 21:19:15 +0000 2019,Mon May 04 19:46:55 +0000 2009,,False,1.0,1.0,0.0,27893,2988,669,11578,24991,verified_2019
216,18124789,43056,human,"Pastor, Writer, Thriver. Stage IV #leiomyosarcoma since Jan 2018. Daughter of a 19yr survivor of stage IV #melanoma. Obsessive reader of medical research.",Tue Nov 06 22:03:07 2018,Sun Dec 14 22:59:10 2008,en,False,0.0,1.0,0.0,1460,900,34,9039,15149,midterm_18
217,19243544,49169,human,Strategic design & research @culture_la | Adjunct Prof @USCMarshall & @mediadesign | Songs @BitterPartyBand | Sounds @la_listens | Views mine,Tue Nov 06 16:04:39 2018,Tue Jan 20 11:30:57 2009,en,,0.0,1.0,0.0,2541,1169,250,8132,13066,midterm_18
218,29580450,1497,human,"Writing about biology, evolution, the brain, real data for social policy, and more science stuff. Senior editor at Scientific American @sciam",Sun Jun 02 04:42:15 +0000 2019,Tue Apr 07 23:43:33 +0000 2009,,False,1.0,1.0,0.0,1689,178,106,584,3353,verified_2019
219,226061405,355,bot,The official Twitter account for https://t.co/tkDi6SCrj5,Mon Jan 21 17:48:49 +0000 2019,Mon Dec 13 06:11:42 +0000 2010,en,False,1.0,1.0,0.0,608303,581,359,331,93562,gilani_2017
220,109254912,43652,human,Actor - Funny Woman (Mostly) - Writer (Occasionally) - RN (Finally) - Trans (Really) - Multihyphenate (Wannabe) - Please Hire Me (Seriously).,Tue Nov 06 23:46:37 2018,Thu Jan 28 13:09:14 2010,en,False,0.0,1.0,0.0,274,1175,4,170,2031,midterm_18
221,267860607,807,human,"Relationship experts/coaches. Host award winning radio show about love, intimacy, LGBTQ, dating, marriage, & being monogamish. Why can’t we all just get along?",Wed Jun 05 05:50:02 +0000 2019,Thu Mar 17 17:44:44 +0000 2011,,False,1.0,1.0,0.0,149378,256,215,21538,40183,verified_2019
222,718959038290001920,44202,human,"I sing alto in this chorus. GIS RS for sustainable systems, conservation, behavioral ecology, and wildlife mgmt. Well, I was ... THIS IS PERSONAL. #PocketSand",Tue Nov 06 18:28:02 2018,Sun Apr 10 00:29:27 2016,en,False,0.0,0.0,0.0,508,2072,3,14685,7047,midterm_18
223,1039015705,110,human,Latest and Breaking news alerts from India and the world. Retweets are not endorsements.,Wed Jun 05 18:50:04 +0000 2019,Thu Dec 27 06:54:37 +0000 2012,,False,1.0,1.0,0.0,130903,402,572,1839,258419,verified_2019
224,17688714,1523,human,"Climate Beat @TheRealNews. @CoastNewsGroup Escondido/San Marcos Beat. Freelance Muckraker. @TRNNUnion, @SEJorg, @IRE_NICAR, @SDSPJ member. @WisAlumni. Runner.",Wed Jun 05 19:40:28 +0000 2019,Thu Nov 27 20:58:33 +0000 2008,,False,1.0,1.0,0.0,8204,5757,340,13046,38694,verified_2019
225,40813518,43514,human,PR & Events for Video Games. Indie game advocate.  Podcast addict. Need to play more games. Opinions are mine only. Earl image ©2013 Patrick McDonnell,Tue Nov 06 23:17:44 2018,Mon May 18 04:29:50 2009,en,False,0.0,1.0,0.0,3839,152,214,412,6979,midterm_18
226,34613951,1444,human,Where lawyers find legal news & analysis they can trust ⚖ #appellatetwitter ⚖ #SCOTUS ⚖ Our journalists: https://t.co/ISCCTnTdn1  | Our products: @BloombergLaw,Wed Jun 05 23:42:50 +0000 2019,Thu Apr 23 13:41:13 +0000 2009,,False,1.0,0.0,0.0,105746,543,2348,979,28935,verified_2019
227,15600291,47418,human,"Advocate for my community. Parkland College Foundation & Alumni Association. Wife, Mom, triathlete and marathon runner.",Tue Nov 06 09:29:42 2018,Fri Jul 25 12:41:53 2008,en,,0.0,1.0,0.0,509,618,23,319,3394,midterm_18
228,37112513,43375,human,"Miami resident. Sometimes from CT. @MIAbites1 @CTbites Passionate about food, wine, music, ballet, theatre, foodrescue. @foodrescueus",Tue Nov 06 22:53:25 2018,Sat May 02 02:12:50 2009,en,False,0.0,1.0,0.0,459,755,21,202,1599,midterm_18
229,15859184,44713,human,Nonprofit @JQInternational. Proud ally. Dog mom. Baseball fan. Will not #sticktosports. @flywheel ambassador. First ride free code FLYAMANDAR. IG: amandarykoff,Tue Nov 06 20:05:26 2018,Fri Aug 15 03:00:29 2008,en,False,0.0,0.0,0.0,10047,1521,841,8001,191921,midterm_18
230,44156758,44547,human,Late bloomer. Procrastinator. Writer. Teacher. Contrarian. Editor of @FlightsSCC.,Tue Nov 06 19:36:46 2018,Tue Jun 02 17:01:03 2009,en,False,0.0,0.0,0.0,751,662,24,9305,12538,midterm_18
231,64420065,49445,human,"Always pushing that Disney, Hendrix, Andy Kaufman kind of creative envelope. Hold That Thought...",Tue Nov 06 17:02:16 2018,Mon Aug 10 10:46:28 2009,en,,0.0,1.0,0.0,704,3630,14,9072,18491,midterm_18
232,128918944,44402,human,"Health justice scholar, law prof, advocate.",Tue Nov 06 19:08:36 2018,Fri Apr 02 16:11:03 2010,en,False,0.0,0.0,1.0,659,634,26,4459,2867,midterm_18
233,174145542,85,human,"CBS News TV&Radio UnitedNations; GoldPrize ElizabethNeuffer Award; ColumbiaLaw alum; President, UN Correspondents Assoc (-'14), HillRat, IntlAff Com,TweetsMyOwn",Thu Jun 06 00:50:54 +0000 2019,Tue Aug 03 06:06:07 +0000 2010,,False,1.0,0.0,0.0,16513,13716,530,7797,60679,verified_2019
234,43407467,992,human,"पथिक, श्रावक, दर्शक...!!",Wed Jun 05 17:58:27 +0000 2019,Fri May 29 20:54:26 +0000 2009,,False,1.0,1.0,0.0,12022,566,151,38029,116085,verified_2019
235,37979530,1967,human,"adverbs, white noise",Wed Jun 05 13:30:01 +0000 2019,Tue May 05 18:04:13 +0000 2009,,False,1.0,0.0,0.0,114768,794,956,18682,8530,verified_2019
236,161045826,43566,human,"Son, husband,  father,  believer,  designer.",Tue Nov 06 23:29:23 2018,Tue Jun 29 21:07:11 2010,en,False,0.0,0.0,0.0,139,820,2,3554,1372,midterm_18
237,2461998650,42476,human,"MBA candidate, ΣßΔ, cosplayer, #brandambassador, #MarketingStrategist, & #fitfam. #Skimmbassador: http://skimmth.is/joan DM for bookings",Tue Nov 06 20:39:06 2018,Thu Apr 24 17:54:25 2014,en,False,0.0,1.0,0.0,180,227,17,194,400,midterm_18
238,17051264,1074,human,"Professional pre-existing condition. Senior Director of Communications for @PPFA and @PPACT. Proud alumna of @BGTX, @mozilla and @barackobama.",Wed Jun 05 19:59:44 +0000 2019,Wed Oct 29 20:36:55 +0000 2008,,False,1.0,0.0,0.0,3962,1538,137,11705,15905,verified_2019
239,2371017895,46928,human,"I am liberal feminist accountant passionate about politics, women's rights,& building a better world for our children. 
I love to debate...",Wed Nov 07 00:33:33 2018,Mon Mar 03 22:21:09 2014,en,False,0.0,0.0,1.0,191,197,2,3601,2540,midterm_18
240,241968791,44261,human,"Latina, Proud immigrant ❤️ Fluent in Spanglish, Fan of #GameOfThrones🐺& Naps with my lady 😍",Tue Nov 06 18:40:13 2018,Sun Jan 23 16:19:06 2011,en,False,0.0,1.0,0.0,347,1686,19,11056,21171,midterm_18
241,7081402,49794,human,"Author: Live or Die? Survival Hacks, Wizarding World Movie Magic, Crafting with Feminism, Star Wars Craft Book, Girls Against Girls, etc. @CNET  Prev: Lucasfilm",Tue Nov 06 18:02:08 2018,Mon Jun 25 23:18:05 2007,en,,1.0,0.0,0.0,71495,4867,3155,48456,212504,midterm_18
242,581532856,48857,human,"Pharmacist 👩🏽‍⚕️| Be more concerned with what Bhagwan thinks about you, than what people think about you |",Tue Nov 06 15:02:54 2018,Wed May 16 00:55:50 2012,en,,0.0,0.0,0.0,205,361,5,1474,1789,midterm_18
243,760409,48653,human,"✏️ Cartoonist, Stoic, awesome human being. Chief #GrowthHacker at http://spreadshop.com",Tue Nov 06 14:16:04 2018,Fri Feb 09 09:10:25 2007,en,,0.0,1.0,0.0,2365,421,183,3588,15776,midterm_18
244,217937967,44967,human,just someone trying to right some wrongs,Tue Nov 06 14:13:40 2018,Sat Nov 20 23:40:57 2010,en,False,0.0,1.0,0.0,35,133,0,2397,1086,midterm_18
245,106081433,1501,human,"Indian Filmmaker (Co-Producer, #TheAccidentalPrimeMinister) | Social Activist | Conservationist | President, @DirectorsIFTDA.",Mon Jan 21 17:04:40 +0000 2019,Mon Jan 18 12:49:37 +0000 2010,en,False,1.0,1.0,1.0,118265,278,408,23737,76634,gilani_2017
246,50669520,43097,human,"Politics / Journalism Professor @morganstateu 
Political Contributor  @MSNBC
Politics Editor @TheRoot
Contributor  @SIRIUSXM @uva BA & @UNC PHD",Tue Nov 06 22:10:02 2018,Thu Jun 25 15:04:37 2009,en,False,1.0,0.0,0.0,46680,1228,817,10105,53802,midterm_18
247,374889060,49660,human,'Painkiller' Available Now,Tue Nov 06 17:39:39 2018,Sat Sep 17 00:17:43 2011,en,,0.0,1.0,0.0,770,330,4,391,191,midterm_18
248,177737258,1229,human,"Official account of the U.S. Consulate General in Perth. Join the conversation #USwithAus. 
Terms of Use: https://t.co/sv3X2uDZjQ",Wed Jun 05 01:42:59 +0000 2019,Thu Aug 12 23:13:02 +0000 2010,,False,1.0,1.0,0.0,4312,725,123,982,2925,verified_2019
249,50778320,1172,human,"Exec Dir of @SciDebate. Author. Mom. Host of Serving Up Science. I work at the intersection of climate, food, energy & politics @michiganstateu",Wed Jun 05 00:54:43 +0000 2019,Thu Jun 25 21:36:34 +0000 2009,,False,1.0,1.0,1.0,9395,461,724,13247,8109,verified_2019
250,29648562,43043,human,weird since birth,Tue Nov 06 22:01:12 2018,Wed Apr 08 05:25:02 2009,en,False,0.0,1.0,0.0,1220,701,46,3585,58263,midterm_18
251,56312505,48002,human,"I try to 'Follow', 
But, stuck at 5000 peeps- 
Jack just says: No, No!

#DailyHaiku 
  InformationOmnivore-ReadMuchAgreeW/Little2None. RT'sJust2AnnoyU #DCTID",Tue Nov 06 11:58:21 2018,Mon Jul 13 03:10:53 2009,en,,0.0,1.0,0.0,3566,4988,135,45930,81555,midterm_18
252,62886808,50251,human,"I believe I'm bored, yet others think otherwise... I guess I'm multifaceted...
http://www.facebook.com/tonytwt",Tue Nov 06 20:11:41 2018,Tue Aug 04 14:16:45 2009,en,,0.0,1.0,0.0,403,2002,12,555,27806,midterm_18
253,564511791,46152,human,"Unrepentant night owl. Podcaster. Obscene consumer of tv, politics & food. Founder & Director of @DisVisibility, Co-Partner #CripTheVote",Tue Nov 06 12:20:02 2018,Fri Apr 27 09:14:56 2012,en,False,1.0,1.0,1.0,19363,2378,665,25475,207799,midterm_18
254,346052320,48501,human,tiny human full of water breathing the air... raising Kelly Clarkson the pup while I run her IG KCthepup05  😏,Tue Nov 06 13:44:02 2018,Sun Jul 31 12:59:37 2011,en,,0.0,0.0,0.0,36,118,1,1188,28813,midterm_18
255,929823128259387392,1072,human,Former FBI Assistant Director; NBC News National Security Contributor https://t.co/8xx8pxUPuo @nbcnews,Tue Jun 04 21:37:02 +0000 2019,Sun Nov 12 21:28:03 +0000 2017,,False,1.0,0.0,0.0,118302,1463,607,8449,1483,verified_2019
256,771910240736456704,50002,human,Nothing I say here will make me seem less arrogant. History & Civics junky. Classical liberal. 🏳️‍🌈🇺🇸,Tue Nov 06 18:53:19 2018,Fri Sep 02 23:18:37 2016,en,,0.0,0.0,0.0,369,302,8,32748,8526,midterm_18
257,806297,46640,human,"nerd, technophile, engineer, gamer, 👁🐝Ⓜ️ #WatsonIoT, #IoT evangelist, geek whisperer, ⚽️ is life. RTs ≠ endorsement, tweets by me 👨🏼‍💻👩🏽‍💻👨🏽‍💻👩🏾‍💻",Wed Nov 07 01:21:39 2018,Fri Mar 02 15:29:10 2007,en,False,0.0,1.0,0.0,8530,8811,1430,8438,75048,midterm_18
258,47551535,50453,human,,Tue Nov 06 22:28:32 2018,Tue Jun 16 01:25:52 2009,en,,0.0,0.0,1.0,76,951,0,1089,1898,midterm_18
259,19805261,44572,human,On my way...(pretty sure I'll be about a hour late). 🏳️‍🌈,Tue Nov 06 19:39:42 2018,Sat Jan 31 04:45:14 2009,en,False,0.0,1.0,0.0,349,986,12,10461,4011,midterm_18
260,34662162,1806,human,"Washoe County is dedicated to quality public service, effective communication and integrity, by enhancing the abundant quality of life here in northern Nevada.",Wed Jun 05 20:14:24 +0000 2019,Thu Apr 23 16:48:33 +0000 2009,,False,1.0,1.0,1.0,11954,327,201,1632,8505,verified_2019
261,19050000,1033,human,"For 60 years, The Australian Financial Review has been the authority on business, finance and political news in Australia.",Thu Jun 06 00:15:00 +0000 2019,Fri Jan 16 01:56:49 +0000 2009,,False,1.0,0.0,0.0,287805,319,3315,305,166128,verified_2019
262,2183995470,43687,human,@Twitch Partner | @peanut_app Mama | Founder @Gamers_4_Change | Survivor  Biz: tacticalpinup@gmail.com,Tue Nov 06 17:39:55 2018,Sat Nov 09 09:41:02 2013,en,False,0.0,1.0,0.0,6010,989,137,49137,28609,midterm_18
263,71026275,47984,human,The greatest danger to this country is liberal stupidity.  #MAGA #Constitutionalist 🇺🇸☠Trolls & Ho's will be Blocked.,Tue Nov 06 11:53:12 2018,Wed Sep 02 13:47:20 2009,en,,0.0,1.0,0.0,3671,4998,33,106288,46511,midterm_18
264,223331992,49565,human,Cardiac Electrophysiologist⚡️|Asst Prof of Medicine| Assoc Program Director|🏃🏻‍♀️🏕🏂| #connect #educate #collaborate #WomenInEP #VA #UCLA #EPeeps,Tue Nov 06 17:23:10 2018,Sun Dec 05 21:35:28 2010,en,,0.0,0.0,0.0,1904,361,46,9209,5035,midterm_18
265,3347237649,46501,human,Journalist based in FL. Activist. SPC Grad. Politics. Travel. Proud liberal and son. Latest breaking news & more. #VoteBlue,Sun Nov 04 22:18:42 2018,Sat Jun 27 06:09:12 2015,en,False,0.0,1.0,1.0,18002,19750,113,11529,4125,midterm_18
266,69605342,967,human,"@SeaShepherd (501c Charity) Global Director of Special Operations &  Hand of the King 4 @CaptPaulWatson Views R my own, RTs are not endorsements. #CyberSecurity",Wed Jun 05 10:43:18 +0000 2019,Fri Aug 28 14:47:36 +0000 2009,,False,1.0,1.0,0.0,155282,724,868,595,25023,verified_2019
267,31464977,290,human,"The official Twitter of the Libertarian Party, America's third largest political party. We promote free markets, civil liberties, and peace.
Become a member!",Wed Jun 05 01:37:46 +0000 2019,Wed Apr 15 17:40:46 +0000 2009,,False,1.0,1.0,0.0,138309,5550,2015,1680,10848,verified_2019
268,588551732,1560,human,"Author of ""Arrow of the Blue-Skinned God"" and ""Mullahs on the Mainframe."" Any tweets that aren't about Asia or Anthropology are just me sounding off.",Wed Jun 05 13:40:40 +0000 2019,Wed May 23 20:19:26 +0000 2012,,False,1.0,0.0,1.0,3283,483,137,3031,16659,verified_2019
269,575388640,1320,human,"EU Ambassador to the African Union. da #jesi ad #Addis, RT  not endorsement https://t.co/kB9g212DfZ",Wed Jun 05 20:06:14 +0000 2019,Wed May 09 14:10:48 +0000 2012,,False,1.0,1.0,1.0,3381,306,52,5494,5850,verified_2019
270,61286865,42881,human,You can't stop the signal.     🌊🐱🌳✒️📚🤓☕️🌍🌼🍁🦋🥑🥝🐢🦇🦉🎨🐉,Tue Nov 06 21:33:44 2018,Wed Jul 29 20:25:03 2009,en,False,0.0,0.0,0.0,215,951,32,9047,10170,midterm_18
271,814121478,1258,human,Host of The #BrianCraigShow https://t.co/5EKOaE6fPa co-host of The Steve Kane Radio Show https://t.co/sIrErzhLTD #MAGA,Mon Jan 21 22:36:02 +0000 2019,Mon Sep 10 00:07:37 +0000 2012,en,False,0.0,1.0,0.0,31467,2688,498,28524,72557,gilani_2017
272,3291250466,44239,human,"Bitch, lover, child, mother, sinner and saint. She/Her. Destiel trash. Unhealthy obsession with Supernatural. Mental Health advocate. I like to write things.",Tue Nov 06 18:35:23 2018,Fri Jul 24 22:36:20 2015,en,False,0.0,1.0,0.0,791,507,30,77660,50140,midterm_18
